"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Mika Biereth","AS Monaco","F",204,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Ousmane Dembele","Paris Saint-Germain","M",205,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Vanderson","AS Monaco","D",206,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Julio Enciso","RC Strasbourg Alsace","F",207,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Matt O’Riley ","Olympique de Marseille","M",208,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Vitinha","Paris Saint-Germain","M",209,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Folarin Balogun","AS Monaco","F",210,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",211,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Mason Greenwood","Olympique de Marseille","F",212,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Malick Fofana","Olympique Lyonnais","M",213,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Lucas Chevalier","Paris Saint-Germain","G",214,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Takumi Minamino","AS Monaco","M",215,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Timothy Weah","Olympique de Marseille","F",216,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Igor Paixao","Olympique de Marseille","M",217,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Edinson Cavani","Paris Saint-Germain","F",218,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Eden Hazard","LOSC Lille","M",219,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Lamine Camara","AS Monaco","M",220,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Eric Cantona","Olympique de Marseille","F",221,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Arthur Vermeeren","Olympique de Marseille","M",222,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","George Weah ","Paris Saint-Germain","F",223,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Lionel Messi","Paris Saint-Germain","F",224,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Nuno Mendes","Paris Saint-Germain","D",225,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Ansu Fati","AS Monaco","F",226,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Marquinhos (D)","Paris Saint-Germain","D",227,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Mohamed-Ali Cho","OGC Nice","M",228,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Jonathan Ikone","Paris FC","F",229,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Emmanuel Emegha","RC Strasbourg Alsace","F",230,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Kylian Mbappe","AS Monaco","F",231,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Matias Fernandez-Pardo","LOSC Lille","M",232,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Neymar Jr","Paris Saint-Germain","F",233,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Kang-in Lee","Paris Saint-Germain","M",234,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Warren Zaire-Emery","Paris Saint-Germain","M",235,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Pierre-Emerick Aubameyang","Olympique de Marseille","F",236,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Ayyoub Bouaddi","LOSC Lille","M",237,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Brian Madjo ","FC Metz","F",238,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Jean-Pierre Papin ","Olympique de Marseille","F",239,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Guillaume Restes","Toulouse FC","G",240,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Ilan Kebbal","Paris FC","M",241,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Amine Gouiri ","Olympique de Marseille","F",242,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Olivier Giroud","LOSC Lille","F",243,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Joaquin Panichelli","RC Strasbourg Alsace","F",244,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Facundo Medina","Olympique de Marseille","D",245,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Esteban Lepaul","Stade Rennais FC","F",246,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Bradley Barcola","Paris Saint-Germain","M",247,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Thierry Henry","AS Monaco","F",248,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Zlatan Ibrahimovic","Paris Saint-Germain","F",249,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Black Dragon Scale","Denis Zakaria","AS Monaco","M",250,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Maghnes Akliouche","AS Monaco","M",201,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Matthis Abline","FC Nantes","F",202,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Alexsandro","LOSC Lille","D",203,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Mika Biereth","AS Monaco","F",204,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Ousmane Dembele","Paris Saint-Germain","M",205,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Vanderson","AS Monaco","D",206,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Julio Enciso","RC Strasbourg Alsace","F",207,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Matt O’Riley ","Olympique de Marseille","M",208,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Vitinha","Paris Saint-Germain","M",209,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Folarin Balogun","AS Monaco","F",210,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",211,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Mason Greenwood","Olympique de Marseille","F",212,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Malick Fofana","Olympique Lyonnais","M",213,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Lucas Chevalier","Paris Saint-Germain","G",214,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Takumi Minamino","AS Monaco","M",215,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Timothy Weah","Olympique de Marseille","F",216,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Igor Paixao","Olympique de Marseille","M",217,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Edinson Cavani","Paris Saint-Germain","F",218,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Eden Hazard","LOSC Lille","M",219,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Lamine Camara","AS Monaco","M",220,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Eric Cantona","Olympique de Marseille","F",221,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Arthur Vermeeren","Olympique de Marseille","M",222,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","George Weah ","Paris Saint-Germain","F",223,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Lionel Messi","Paris Saint-Germain","F",224,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Nuno Mendes","Paris Saint-Germain","D",225,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Ansu Fati","AS Monaco","F",226,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Marquinhos (D)","Paris Saint-Germain","D",227,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Mohamed-Ali Cho","OGC Nice","M",228,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Jonathan Ikone","Paris FC","F",229,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Emmanuel Emegha","RC Strasbourg Alsace","F",230,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Kylian Mbappe","AS Monaco","F",231,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Matias Fernandez-Pardo","LOSC Lille","M",232,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Neymar Jr","Paris Saint-Germain","F",233,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Kang-in Lee","Paris Saint-Germain","M",234,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Warren Zaire-Emery","Paris Saint-Germain","M",235,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Pierre-Emerick Aubameyang","Olympique de Marseille","F",236,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Ayyoub Bouaddi","LOSC Lille","M",237,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Brian Madjo ","FC Metz","F",238,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Jean-Pierre Papin ","Olympique de Marseille","F",239,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Guillaume Restes","Toulouse FC","G",240,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Ilan Kebbal","Paris FC","M",241,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Amine Gouiri ","Olympique de Marseille","F",242,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Olivier Giroud","LOSC Lille","F",243,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Joaquin Panichelli","RC Strasbourg Alsace","F",244,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Facundo Medina","Olympique de Marseille","D",245,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Esteban Lepaul","Stade Rennais FC","F",246,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Bradley Barcola","Paris Saint-Germain","M",247,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Thierry Henry","AS Monaco","F",248,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Zlatan Ibrahimovic","Paris Saint-Germain","F",249,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Blue","Denis Zakaria","AS Monaco","M",250,40
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Maghnes Akliouche","AS Monaco","M",201,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Matthis Abline","FC Nantes","F",202,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Alexsandro","LOSC Lille","D",203,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Mika Biereth","AS Monaco","F",204,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Ousmane Dembele","Paris Saint-Germain","M",205,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Vanderson","AS Monaco","D",206,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Julio Enciso","RC Strasbourg Alsace","F",207,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Matt O’Riley ","Olympique de Marseille","M",208,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Vitinha","Paris Saint-Germain","M",209,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Folarin Balogun","AS Monaco","F",210,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Khvicha Kvaratskhelia ","Paris Saint-Germain","M",211,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Mason Greenwood","Olympique de Marseille","F",212,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Malick Fofana","Olympique Lyonnais","M",213,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Lucas Chevalier","Paris Saint-Germain","G",214,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Takumi Minamino","AS Monaco","M",215,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Timothy Weah","Olympique de Marseille","F",216,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Igor Paixao","Olympique de Marseille","M",217,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Edinson Cavani","Paris Saint-Germain","F",218,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Eden Hazard","LOSC Lille","M",219,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Lamine Camara","AS Monaco","M",220,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Eric Cantona","Olympique de Marseille","F",221,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Arthur Vermeeren","Olympique de Marseille","M",222,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","George Weah ","Paris Saint-Germain","F",223,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Lionel Messi","Paris Saint-Germain","F",224,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Nuno Mendes","Paris Saint-Germain","D",225,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Ansu Fati","AS Monaco","F",226,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Marquinhos (D)","Paris Saint-Germain","D",227,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Mohamed-Ali Cho","OGC Nice","M",228,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Jonathan Ikone","Paris FC","F",229,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Emmanuel Emegha","RC Strasbourg Alsace","F",230,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Kylian Mbappe","AS Monaco","F",231,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Matias Fernandez-Pardo","LOSC Lille","M",232,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Neymar Jr","Paris Saint-Germain","F",233,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Kang-in Lee","Paris Saint-Germain","M",234,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Warren Zaire-Emery","Paris Saint-Germain","M",235,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Pierre-Emerick Aubameyang","Olympique de Marseille","F",236,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Ayyoub Bouaddi","LOSC Lille","M",237,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Brian Madjo ","FC Metz","F",238,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Jean-Pierre Papin ","Olympique de Marseille","F",239,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Guillaume Restes","Toulouse FC","G",240,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Ilan Kebbal","Paris FC","M",241,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Amine Gouiri ","Olympique de Marseille","F",242,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Olivier Giroud","LOSC Lille","F",243,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Joaquin Panichelli","RC Strasbourg Alsace","F",244,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Facundo Medina","Olympique de Marseille","D",245,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Esteban Lepaul","Stade Rennais FC","F",246,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Bradley Barcola","Paris Saint-Germain","M",247,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Thierry Henry","AS Monaco","F",248,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Base Set Ligue 1 - Field Level - Flash","Zlatan Ibrahimovic","Paris Saint-Germain","F",249,
